id,x,y,邏輯樹,AbrahamsonEtAl2014,BooreAtkinson2008,CampbellBozorgnia2008,ChiouYoungs2008,LinLee2008SInter
1129,120.32913,23.06308,0.116528108,0.139815864,0.166888155,0.158639782,0.193419285,0.1507794
1130,120.32922,23.07208,0.144947404,0.149899501,0.216480513,0.140624905,0.205196708,0.126191849
1131,120.32931,23.08107,0.106297775,0.180675554,0.154037566,0.131731217,0.125076769,0.121751989
1132,120.3294,23.09006,0.117758494,0.157168301,0.199415465,0.142460847,0.148372913,0.115122147
1133,120.32949,23.09906,0.121221089,0.153954508,0.200790375,0.129636834,0.163632577,0.096182241
1134,120.32958,23.10805,0.119667758,0.15628403,0.205598851,0.123051724,0.134469957,0.10878106
1135,120.32967,23.11704,0.121543433,0.157784766,0.206379767,0.125698171,0.165136105,0.080046558
1136,120.32976,23.12604,0.12773975,0.185793842,0.169372347,0.14885478,0.156928241,0.114997154
1137,120.32985,23.13503,0.126953157,0.167172893,0.224174593,0.147546252,0.132697283,0.07986313
1138,120.32994,23.14402,0.086289483,0.128916815,0.127660918,0.13310091,0.171927419,0.089666281
1139,120.33003,23.15302,0.101519416,0.138208031,0.175892686,0.112911668,0.122192816,0.093537978
1140,120.33012,23.16201,0.10355994,0.103650771,0.202800151,0.113655937,0.116827156,0.067219863
1141,120.33021,23.171,0.088691044,0.123830273,0.145047679,0.106388188,0.14115992,0.09694302
1142,120.3303,23.18,0.108208931,0.071116192,0.165006546,0.100328908,0.089274526,0.141195328
1143,120.33039,23.18899,0.106476177,0.117810152,0.13065591,0.102629417,0.105337959,0.10276741
1144,120.33048,23.19798,0.130836924,0.128240224,0.161040659,0.08723072,0.126473819,0.108831093
1145,120.33057,23.20698,0.122521012,0.119813385,0.158248071,0.110464262,0.101926377,0.080541628
1146,120.33066,23.21597,0.130351267,0.098192315,0.195083035,0.096600909,0.10740044,0.096374484
1147,120.33075,23.22496,0.106753786,0.119992431,0.126325658,0.133422237,0.124290178,0.103429277
1148,120.33084,23.23396,0.11632866,0.125975731,0.134808082,0.099636319,0.109352049,0.076160589
1149,120.33093,23.24295,0.110153056,0.100720882,0.145249264,0.092943235,0.110684583,0.096810128
1150,120.33102,23.25194,0.115500038,0.092713394,0.16964853,0.099130551,0.105762447,0.082145165
1151,120.33111,23.26093,0.112354452,0.105888719,0.14500571,0.102853196,0.10335789,0.111932672
1152,120.3312,23.26993,0.098779005,0.089898082,0.147038762,0.080852744,0.115308045,0.077687851
1153,120.33129,23.27892,0.109156119,0.107497774,0.181795948,0.084697773,0.123774929,0.096824924
1154,120.33138,23.28791,0.099180873,0.104177858,0.138100007,0.069985089,0.115917759,0.109059713
1155,120.33147,23.29691,0.112934513,0.113769514,0.164132598,0.099899735,0.095965039,0.081821634
1156,120.33156,23.3059,0.087824565,0.081557995,0.155309865,0.089440093,0.084813958,0.12489675
1157,120.33165,23.31489,0.105097193,0.104826888,0.169493747,0.101760116,0.079478076,0.069486062
1158,120.33175,23.32389,0.089234336,0.073857978,0.16061115,0.082525172,0.088129103,0.082272821
1159,120.33184,23.33288,0.101576025,0.078454737,0.180757285,0.094717924,0.079514515,0.09380587
1160,120.33193,23.34187,0.092433373,0.081418017,0.162270511,0.094221441,0.081235269,0.092254112
1161,120.33202,23.35087,0.093796824,0.093898004,0.176351297,0.06064236,0.079093605,0.07154806
1162,120.33211,23.35986,0.079643291,0.053576663,0.169963502,0.085305938,0.09777154,0.072703252
1163,120.3322,23.36885,0.086238412,0.080447389,0.165811308,0.088432573,0.070428931,0.078432491
1164,120.33229,23.37785,0.093816749,0.086314316,0.165353877,0.066829593,0.085892203,0.086635845
1165,120.3372,22.89221,0.17007334,0.306086001,0.290757194,0.275153856,0.410660568,0.109586149
1166,120.33729,22.90121,0.195323017,0.283978524,0.362648921,0.275921339,0.387043257,0.172523534
1167,120.33738,22.9102,0.159534023,0.257937865,0.282705653,0.286630329,0.398497525,0.133865014
1168,120.33747,22.91919,0.199531902,0.301484859,0.357104802,0.280327652,0.378345725,0.131697439
1169,120.33756,22.92819,0.186204231,0.280325134,0.368226467,0.263258803,0.532968947,0.152931114
1170,120.33765,22.93718,0.179408653,0.24213135,0.337382877,0.274538109,0.307851002,0.135044687
1171,120.33774,22.94617,0.179165096,0.206566371,0.330213223,0.275256369,0.289388315,0.119645615
1172,120.33783,22.95517,0.159069087,0.178934106,0.308557303,0.319431315,0.327146973,0.182669266
1173,120.33792,22.96416,0.208815534,0.268725895,0.361973007,0.287363353,0.327592432,0.142023297
1174,120.33801,22.97315,0.181132695,0.294985746,0.22097102,0.249536894,0.226180623,0.167411613
1175,120.3381,22.98215,0.186113475,0.269681435,0.289819438,0.233422804,0.295735091,0.201662751
1176,120.33819,22.99114,0.208032794,0.265236129,0.318540479,0.228062965,0.270811491,0.172510325
1177,120.33828,23.00013,0.190522701,0.251362622,0.321707968,0.173740735,0.241805153,0.120029546
1178,120.33837,23.00912,0.184510592,0.272698192,0.234424743,0.183806047,0.190569009,0.156343316
1179,120.33846,23.01812,0.178747934,0.185017087,0.263783894,0.200519796,0.20479241,0.132057513
1180,120.33855,23.02711,0.192404217,0.218118104,0.310430962,0.178134656,0.24867227,0.143140253
1181,120.33864,23.0361,0.164933237,0.181351021,0.231607187,0.1255757,0.271994568,0.135425771
1182,120.33873,23.0451,0.188844591,0.296452752,0.205674109,0.206346133,0.228348403,0.115788299
1183,120.33882,23.05409,0.145657247,0.160646489,0.194129618,0.1356326,0.197234985,0.136395914
1184,120.33891,23.06308,0.136093959,0.143073282,0.1745737,0.202976418,0.180176348,0.120346861
1185,120.339,23.07208,0.171793049,0.178278317,0.219246441,0.168189336,0.209260991,0.138822505
1186,120.33909,23.08107,0.116503847,0.201707773,0.155807151,0.191198377,0.240563387,0.159838263
1187,120.33918,23.09006,0.134616954,0.200973257,0.212982677,0.169050165,0.175903109,0.092160378
1188,120.33927,23.09906,0.129781567,0.167608843,0.232154126,0.17613762,0.149727538,0.13275282
1189,120.33936,23.10805,0.129493659,0.16738528,0.217551561,0.160446926,0.135199379,0.112646273
1190,120.33945,23.11704,0.114726887,0.140388335,0.176550019,0.124768963,0.125859828,0.108177913
1191,120.33954,23.12604,0.144775461,0.195325127,0.18618661,0.119348301,0.164863859,0.089095203
1192,120.33963,23.13503,0.09637834,0.14111444,0.132587285,0.128074783,0.195330241,0.112835656
1193,120.33972,23.14402,0.099792242,0.112411349,0.186111031,0.106181756,0.150197143,0.076622376
1194,120.33981,23.15302,0.121447436,0.159009462,0.181925943,0.125605465,0.148359052,0.080441701
1195,120.3399,23.16201,0.110114601,0.142035908,0.16943538,0.118450435,0.101495909,0.117728014
1196,120.33999,23.171,0.10603217,0.127712394,0.176693758,0.078588307,0.139994871,0.11250832
1197,120.34008,23.18,0.125114446,0.121552128,0.16480273,0.123742695,0.126987205,0.109057574
1198,120.34017,23.18899,0.109125733,0.100336668,0.152526661,0.128484804,0.115925272,0.106253523
1199,120.34026,23.19798,0.136142269,0.099743212,0.222737551,0.091570097,0.111161752,0.118877456
1200,120.34035,23.20698,0.118937105,0.092319919,0.159124474,0.123115029,0.138985139,0.09970846
1201,120.34044,23.21597,0.128803846,0.104052013,0.193160807,0.093115954,0.122912328,0.109279678
1202,120.34054,23.22496,0.107771364,0.091179382,0.152776936,0.10205374,0.101177243,0.101884339
1203,120.34063,23.23396,0.128037491,0.117800425,0.165653913,0.096506306,0.101378594,0.081815208
1204,120.34072,23.24295,0.124881033,0.094936945,0.203455609,0.093285009,0.07155971,0.119854796
1205,120.34081,23.25194,0.095479612,0.075916244,0.142755029,0.08593127,0.148576548,0.081781551
1206,120.3409,23.26093,0.124071898,0.096100402,0.198424711,0.082363401,0.115219218,0.109252344
1207,120.34099,23.26993,0.110894146,0.079917824,0.15071457,0.090436785,0.093259694,0.11676785
1208,120.34108,23.27892,0.115535552,0.097995804,0.176960725,0.110698555,0.107305909,0.090788759
1209,120.34117,23.28791,0.101711677,0.102941366,0.155890087,0.108315254,0.106358332,0.096145637
1210,120.34127,23.29691,0.088679823,0.063648148,0.164507819,0.110801724,0.076258822,0.087908055
1211,120.34136,23.3059,0.105441395,0.096706778,0.170538413,0.095110686,0.093525595,0.083811997
1212,120.34145,23.31489,0.098835402,0.080410921,0.185328706,0.086111099,0.094943705,0.088658314
1213,120.34154,23.32389,0.078922571,0.050976309,0.172712342,0.075847104,0.090290711,0.091432305
1214,120.34163,23.33288,0.095893274,0.087222492,0.166473795,0.10201506,0.11746087,0.106907728
1215,120.34172,23.34187,0.125395155,0.09559324,0.2269999,0.085323109,0.130940874,0.068191993
1216,120.34181,23.35087,0.083225264,0.068547778,0.141674077,0.095449503,0.088499553,0.105189082
1217,120.34191,23.35986,0.100838487,0.08106726,0.182857258,0.06010213,0.084173814,0.07694812
1218,120.342,23.36885,0.109544471,0.087311995,0.213467722,0.071027219,0.098804869,0.076808823
1219,120.34209,23.37785,0.083389971,0.074495855,0.119794267,0.094326619,0.080371916,0.074127404
1220,120.34218,23.38684,0.078645097,0.070419265,0.134531471,0.107269505,0.092693517,0.073257237
1221,120.34696,22.89221,0.194786642,0.256968172,0.367017557,0.332985637,0.330799136,0.186559288
1222,120.34705,22.90121,0.176021098,0.291678907,0.276364361,0.278057003,0.430283457,0.201580109
1223,120.34714,22.9102,0.238989742,0.302674964,0.475463095,0.248499393,0.405290905,0.139576944
1224,120.34723,22.91919,0.205761062,0.258953749,0.325638697,0.289760274,0.405731949,0.19246455
1225,120.34732,22.92819,0.20193953,0.25367226,0.390492908,0.390964791,0.338639677,0.168198676
1226,120.34741,22.93718,0.197480268,0.306979127,0.310097143,0.223760015,0.407012743,0.232596234
1227,120.3475,22.94617,0.204149399,0.274285996,0.29934312,0.31541152,0.286393823,0.174289312
1228,120.34759,22.95517,0.19531001,0.278769631,0.30172012,0.272943905,0.281529415,0.153820522
1229,120.34768,22.96416,0.19488428,0.246175848,0.32293006,0.17030087,0.277111434,0.222227603
1230,120.34777,22.97315,0.167567237,0.200036032,0.26215528,0.221134362,0.236303934,0.123174284
1231,120.34786,22.98215,0.155012647,0.203395009,0.229647411,0.212372562,0.237323297,0.184763342
1232,120.34796,22.99114,0.194967048,0.253395095,0.264869402,0.202997778,0.244325576,0.156200712
1233,120.34805,23.00013,0.161636151,0.153367879,0.261169912,0.285420261,0.231239364,0.191933729
1234,120.34814,23.00912,0.179997329,0.236990969,0.223997203,0.176654724,0.229166207,0.141872225
1235,120.34823,23.01812,0.158881661,0.212190435,0.191913266,0.185912582,0.217948361,0.19993836
1236,120.34832,23.02711,0.194579173,0.20343946,0.285057922,0.188375071,0.272587872,0.132119738
1237,120.34841,23.0361,0.187895457,0.225522747,0.233006968,0.170535565,0.247736827,0.148966669
1238,120.3485,23.0451,0.155290424,0.14589966,0.218560596,0.184708881,0.130854227,0.146975513
1239,120.34859,23.05409,0.147971083,0.165911417,0.175009228,0.200730682,0.195842285,0.135293119
1240,120.34868,23.06308,0.15244423,0.123864081,0.23346789,0.155384625,0.207892755,0.146770912
1241,120.34877,23.07208,0.164875687,0.179044934,0.208471566,0.151101667,0.160357335,0.105861076
1242,120.34886,23.08107,0.093998323,0.108419649,0.16727597,0.141472168,0.136840376,0.099907597
1243,120.34895,23.09006,0.119595849,0.193613122,0.156660137,0.140783719,0.149398586,0.091280262
1244,120.34904,23.09906,0.090024732,0.135487757,0.126981384,0.104153268,0.187206262,0.11448391
1245,120.34913,23.10805,0.132823583,0.181766551,0.204411316,0.132369896,0.147617501,0.118353716
1246,120.34923,23.11704,0.101924043,0.121356163,0.155259852,0.130468509,0.116354763,0.105026859
1247,120.34932,23.12604,0.131651539,0.150430103,0.220678613,0.119100134,0.116159944,0.088766172
1248,120.34941,23.13503,0.112955931,0.165011625,0.168075139,0.108048499,0.132574978,0.094959517
1249,120.3495,23.14402,0.148842148,0.196764015,0.195915579,0.158251821,0.12703053,0.068039495
1250,120.34959,23.15302,0.074418303,0.085475637,0.117741259,0.160144996,0.156475731,0.081693757
1251,120.34968,23.16201,0.131143788,0.167025111,0.189709648,0.130178212,0.139897328,0.090124343
1252,120.34977,23.171,0.119760738,0.187687282,0.147428693,0.080984695,0.100431159,0.080755363
1253,120.34986,23.18,0.185813206,0.170843058,0.224869858,0.116829536,0.088566894,0.086048121
1254,120.34996,23.18899,0.117174889,0.103358747,0.135669427,0.100349762,0.114444121,0.124077175
1255,120.35005,23.19798,0.138775876,0.101335225,0.198251697,0.101552918,0.101534323,0.116485012
1256,120.35014,23.20698,0.099507544,0.087749144,0.12843807,0.100325903,0.090316305,0.107753649
1257,120.35023,23.21597,0.142854447,0.109843627,0.19435696,0.104332684,0.104877413,0.099174149
1258,120.35032,23.22496,0.104099765,0.088668403,0.132102773,0.110769687,0.088109601,0.098323354
1259,120.35041,23.23396,0.123127388,0.134621993,0.124213904,0.076858706,0.100060036,0.12258138
1260,120.35051,23.24295,0.121307219,0.114884583,0.156788927,0.112587431,0.107911237,0.151144659
1261,120.3506,23.25194,0.119929669,0.103201342,0.166635711,0.12301201,0.083125483,0.084190214
1262,120.35069,23.26093,0.114129489,0.091267794,0.145865461,0.081428118,0.101597906,0.106651048
1263,120.35078,23.26993,0.142908927,0.127588377,0.190787976,0.09619734,0.093665718,0.0977073
1264,120.35087,23.27892,0.088739163,0.0753862,0.145770023,0.084775622,0.10610769,0.073285522
1265,120.35096,23.28791,0.102587253,0.078683198,0.184079398,0.102940094,0.084108955,0.074596673
1266,120.35106,23.29691,0.099091903,0.083221081,0.155415892,0.095757191,0.085420685,0.076956512
1267,120.35115,23.3059,0.088572132,0.074748777,0.145408969,0.094833557,0.085952805,0.076063722
1268,120.35124,23.31489,0.092063295,0.071992154,0.17839763,0.108565659,0.092689649,0.089524532
1269,120.35133,23.32389,0.095743782,0.075721938,0.17924474,0.070018975,0.093245614,0.067981742
1270,120.35142,23.33288,0.119968675,0.110642535,0.191425001,0.08227344,0.097706683,0.077278045
1271,120.35152,23.34187,0.084440815,0.07360977,0.138916409,0.117353347,0.096412309,0.077449887
1272,120.35161,23.35087,0.079550419,0.071937221,0.118647117,0.072421047,0.107065732,0.095424785
1273,120.3517,23.35986,0.08256638,0.078862814,0.129754513,0.060755649,0.078236891,0.084303378
1274,120.35179,23.36885,0.071769351,0.053567377,0.141444769,0.072744636,0.100884125,0.070109352
1275,120.35189,23.37785,0.090139961,0.076279618,0.164700799,0.055729058,0.102075133,0.100362747
1276,120.35198,23.38684,0.071673299,0.061680533,0.122154765,0.114416101,0.070166272,0.071944392
1277,120.35207,23.39583,0.085741057,0.062371514,0.166626593,0.121713575,0.082068287,0.064439313
1278,120.35682,22.90121,0.215460715,0.322466435,0.324718738,0.25511852,0.396679549,0.200493893
1279,120.35691,22.9102,0.217084486,0.330654292,0.365846408,0.27210359,0.327156453,0.125461812
1280,120.357,22.91919,0.190336124,0.289547376,0.257619912,0.212643158,0.289278374,0.170827673
1281,120.35709,22.92819,0.180473426,0.23356191,0.293500069,0.314724892,0.254141523,0.168340186
1282,120.35718,22.93718,0.132243837,0.210392107,0.186341418,0.192254106,0.285605837,0.142316843
1283,120.35727,22.94617,0.234864982,0.263659391,0.376577711,0.265094402,0.293616372,0.145420152
1284,120.35736,22.95517,0.175259414,0.252567847,0.218229081,0.287688455,0.261822345,0.145080534
1285,120.35745,22.96416,0.21641833,0.237473836,0.36379529,0.256196654,0.301939024,0.163336577
1286,120.35754,22.97315,0.161615723,0.206114694,0.217804224,0.181514923,0.287718353,0.170849418
1287,120.35763,22.98215,0.154855768,0.215432489,0.205984514,0.159341232,0.258355243,0.130426202
1288,120.35772,22.99114,0.134388306,0.169222642,0.171607217,0.157961757,0.232953747,0.136088257
1289,120.35782,23.00013,0.158573617,0.206416085,0.184319398,0.234682341,0.193172454,0.168965901
1290,120.35791,23.00912,0.222451315,0.226053938,0.319320997,0.184813045,0.241194522,0.168483408
1291,120.358,23.01812,0.207785954,0.201823859,0.319180989,0.187330087,0.22649857,0.133186625
1292,120.35809,23.02711,0.207464674,0.183834393,0.30554917,0.15159592,0.244579399,0.140979579
1293,120.35818,23.0361,0.1713866,0.205800264,0.207285763,0.178882046,0.189456742,0.099796673
1294,120.35827,23.0451,0.181813984,0.126714271,0.274837776,0.139418845,0.235422623,0.188130778
1295,120.35836,23.05409,0.173169172,0.170107871,0.208264007,0.158598939,0.258593379,0.184393642
1296,120.35845,23.06308,0.164184302,0.189894606,0.190091156,0.171996398,0.144760437,0.133702242
1297,120.35855,23.07208,0.20347438,0.202719747,0.264608321,0.149896162,0.165887221,0.142512367
1298,120.35864,23.08107,0.14488696,0.205064737,0.189251892,0.124680965,0.149233387,0.117896231
1299,120.35873,23.09006,0.156354888,0.172702915,0.238402458,0.140373222,0.169854431,0.100969903
1300,120.35882,23.09906,0.127942452,0.16214601,0.194852634,0.114602339,0.125904596,0.1079374
1301,120.35891,23.10805,0.150416214,0.19643743,0.207543328,0.131335684,0.157614334,0.078941797
1302,120.359,23.11704,0.121309187,0.158159806,0.164820447,0.131289874,0.138076843,0.101975554
1303,120.3591,23.12604,0.196563119,0.188709542,0.373187637,0.124523573,0.152473618,0.093967687
1304,120.35919,23.13503,0.118123603,0.149246962,0.162988785,0.142071714,0.153026589,0.087280242
1305,120.35928,23.14402,0.119644389,0.119496702,0.204640941,0.122227465,0.118057419,0.119909988
1306,120.35937,23.15302,0.122132116,0.107075008,0.236242015,0.097103849,0.133309665,0.108930501
1307,120.35946,23.16201,0.104755163,0.140579929,0.148045537,0.104790437,0.107915104,0.099533243
1308,120.35956,23.171,0.107642273,0.151175503,0.141930588,0.109051077,0.107296703,0.082801263
1309,120.35965,23.18,0.129439837,0.086311906,0.195443859,0.12712645,0.126610635,0.090827475
1310,120.35974,23.18899,0.139426463,0.094548225,0.18379231,0.077042586,0.085056622,0.087180571
1311,120.35983,23.19798,0.146764037,0.111432079,0.184382235,0.134765834,0.109359762,0.094398885
1312,120.35992,23.20698,0.122992275,0.120699051,0.14269924,0.098517285,0.108659451,0.087985056
1313,120.36002,23.21597,0.125819209,0.127543888,0.147165015,0.114823895,0.105634556,0.130617692
1314,120.36011,23.22496,0.124123604,0.116233492,0.141435129,0.105594124,0.097927919,0.111097797
1315,120.3602,23.23396,0.113839623,0.118112447,0.125282392,0.082780387,0.086577946,0.10114383
1316,120.36029,23.24295,0.110286262,0.111834402,0.132105942,0.092534096,0.094924138,0.122866368
1317,120.36039,23.25194,0.1062546,0.086025043,0.133237022,0.138129056,0.14942007,0.127944301
1318,120.36048,23.26093,0.114721979,0.077986355,0.178391691,0.083370562,0.081932619,0.084287733
1319,120.36057,23.26993,0.104467935,0.091512643,0.146697637,0.121785595,0.115678112,0.081295338
1320,120.36066,23.27892,0.105385828,0.077236853,0.174701262,0.080287393,0.118441302,0.070136742
1321,120.36076,23.28791,0.114924329,0.079145477,0.217881267,0.061028804,0.104079058,0.096304124
1322,120.36085,23.29691,0.112984847,0.096431749,0.193853056,0.08695653,0.092459878,0.080868633
1323,120.36094,23.3059,0.09395394,0.074718617,0.165535198,0.107876682,0.129135433,0.064218318
1324,120.36103,23.31489,0.098591209,0.081923876,0.160688027,0.100899215,0.093194262,0.080554304
1325,120.36113,23.32389,0.099924831,0.082573681,0.159826794,0.067344298,0.100932294,0.064744294
1326,120.36122,23.33288,0.097478181,0.095451033,0.138663074,0.071847028,0.097184705,0.077820859
1327,120.36131,23.34187,0.098255487,0.093389538,0.147519048,0.078873998,0.08188482,0.085834431
1328,120.3614,23.35087,0.089984692,0.078646891,0.150912408,0.116341565,0.06720528,0.083269079
1329,120.3615,23.35986,0.081507684,0.071230481,0.132750618,0.097548079,0.112096792,0.088036744
1330,120.36159,23.36885,0.082794418,0.074751787,0.135946104,0.095851459,0.092520233,0.069287376
1331,120.36168,23.37785,0.087340655,0.06370588,0.16927323,0.075022666,0.083856972,0.054322401
1332,120.36178,23.38684,0.088886395,0.055081617,0.175346383,0.06620242,0.07114287,0.068350975
1333,120.36187,23.39583,0.086511284,0.059713119,0.165881347,0.080376266,0.077209313,0.089025783
1334,120.36667,22.9102,0.197733312,0.235503624,0.328200286,0.284841709,0.270222361,0.148989599
1335,120.36676,22.91919,0.216945053,0.226183175,0.357699437,0.24648741,0.266605638,0.171285914
1336,120.36685,22.92819,0.210654715,0.259679486,0.328456495,0.292984703,0.337183177,0.164010078
1337,120.36694,22.93718,0.158563193,0.190608732,0.237559655,0.310646662,0.415165824,0.156757366
1338,120.36704,22.94617,0.209622165,0.285076924,0.286673647,0.18102248,0.384920315,0.115476768
1339,120.36713,22.95517,0.167849177,0.214367787,0.235881718,0.245199369,0.291751008,0.133626793
1340,120.36722,22.96416,0.177133011,0.195717563,0.248826075,0.236187688,0.348540267,0.183509823
1341,120.36731,22.97315,0.206448825,0.208962957,0.3228867,0.235633847,0.353717145,0.132514228
1342,120.3674,22.98215,0.235886815,0.271836106,0.330089934,0.21127588,0.211604621,0.185463475
1343,120.36749,22.99114,0.189445501,0.208310615,0.232271025,0.191678148,0.186395502,0.136388903
1344,120.36759,23.00013,0.223950665,0.197849351,0.34337464,0.173229381,0.279040287,0.13619408
1345,120.36768,23.00912,0.176402534,0.146829383,0.245373122,0.236621363,0.224746825,0.177570669
1346,120.36777,23.01812,0.180834854,0.162733782,0.248317363,0.171773531,0.21586061,0.19410232
1347,120.36786,23.02711,0.175236745,0.154106536,0.244665476,0.177440575,0.176323585,0.125335406
1348,120.36795,23.0361,0.190876627,0.14675823,0.2945268,0.170585097,0.206542908,0.177143102
1349,120.36805,23.0451,0.21907767,0.212585544,0.271219504,0.137341369,0.208897631,0.118789027
1350,120.36814,23.05409,0.224148117,0.231543626,0.278334084,0.171608128,0.203719981,0.160108892
1351,120.36823,23.06308,0.173623468,0.176438565,0.224033371,0.135602885,0.138752232,0.18119472
1352,120.36832,23.07208,0.165559202,0.157983858,0.189267781,0.132553377,0.188989969,0.166338049
1353,120.36841,23.08107,0.140773063,0.182281638,0.205117439,0.19833368,0.117363292,0.118029049
1354,120.36851,23.09006,0.124613711,0.152959157,0.190481395,0.136250263,0.172161635,0.109689208
1355,120.3686,23.09906,0.110008339,0.133557507,0.159817336,0.135283186,0.112353984,0.10460869
1356,120.36869,23.10805,0.155242578,0.158694553,0.251117935,0.096188299,0.102371326,0.088682637
1357,120.36878,23.11704,0.108025341,0.1600759,0.138217855,0.12897779,0.132108617,0.140505899
1358,120.36888,23.12604,0.15585274,0.173921445,0.214892469,0.098252559,0.135225599,0.090276696
1359,120.36897,23.13503,0.120587793,0.163357639,0.157772053,0.147491237,0.141844666,0.105828458
1360,120.36906,23.14402,0.117006104,0.130344369,0.16676138,0.103350553,0.111284885,0.098020982
1361,120.36915,23.15302,0.095439433,0.100949783,0.150024963,0.09835138,0.136690861,0.084170096
1362,120.36925,23.16201,0.10569486,0.112819928,0.157687555,0.103669807,0.109071627,0.09720232
1363,120.36934,23.171,0.093129265,0.100329383,0.158191547,0.105437656,0.095398401,0.105943959
1364,120.36943,23.18,0.14283422,0.114808416,0.171751703,0.092857998,0.130748453,0.115054078
1365,120.36952,23.18899,0.110643403,0.077895844,0.152128203,0.14622976,0.110915663,0.132437254
1366,120.36962,23.19798,0.112597278,0.092527074,0.13038302,0.11170714,0.114652321,0.102905758
1367,120.36971,23.20698,0.114599141,0.086334488,0.138571954,0.115063271,0.099295889,0.095356143
1368,120.3698,23.21597,0.100676372,0.093197737,0.11006668,0.080745398,0.075188861,0.096961186
1369,120.36989,23.22496,0.107903154,0.091106727,0.126847189,0.109858993,0.094523312,0.100743712
1370,120.36999,23.23396,0.098787614,0.086115374,0.124700697,0.084231595,0.094843461,0.102456509
1371,120.37008,23.24295,0.117951439,0.105391494,0.151854564,0.107751381,0.097617674,0.093035612
1372,120.37017,23.25194,0.098338444,0.07462706,0.138463895,0.097067625,0.102352838,0.088928483
1373,120.37027,23.26093,0.124899241,0.100220979,0.168888191,0.09794249,0.12129898,0.085860671
1374,120.37036,23.26993,0.116610918,0.080097147,0.172394291,0.099904663,0.071470493,0.096665385
1375,120.37045,23.27892,0.099609297,0.080896437,0.164203941,0.102901802,0.091544709,0.085771695
1376,120.37055,23.28791,0.10301041,0.080421855,0.165338714,0.08379016,0.108718032,0.082933764
1377,120.37064,23.29691,0.094823051,0.074474208,0.143353038,0.081552026,0.109730579,0.119464206
1378,120.37073,23.3059,0.097294826,0.079170961,0.132931028,0.10948684,0.122203089,0.088950358
1379,120.37083,23.31489,0.092722783,0.088527276,0.130860561,0.065561961,0.101459927,0.072873912
1380,120.37092,23.32389,0.089972105,0.069832736,0.148863568,0.09502866,0.083120798,0.075855733
1381,120.37101,23.33288,0.099368483,0.078535415,0.151191346,0.094446769,0.102543079,0.064929895
1382,120.37111,23.34187,0.086704063,0.080764562,0.130114529,0.092489382,0.091736761,0.080313365
1383,120.3712,23.35087,0.093224262,0.073464365,0.158967538,0.079322814,0.107183788,0.097836703
1384,120.37129,23.35986,0.080696061,0.077932865,0.106870205,0.086689031,0.090469916,0.067731838
1385,120.37139,23.36885,0.095293351,0.072374905,0.172811991,0.092852902,0.077189894,0.082215157
1386,120.37148,23.37785,0.092670807,0.071789595,0.156335087,0.05890832,0.06821354,0.086523453
1387,120.37158,23.38684,0.08620504,0.059889619,0.157331569,0.084074776,0.090850991,0.058656348
1388,120.37167,23.39583,0.087752793,0.069198272,0.155332909,0.066369134,0.083410269,0.068101098
1389,120.37653,22.91919,0.213000492,0.229603399,0.367280918,0.274062079,0.345826425,0.128119331
1390,120.37662,22.92819,0.213602157,0.285180898,0.29982276,0.235668764,0.313761282,0.177310619
1391,120.37671,22.93718,0.195162763,0.324401456,0.248880086,0.214959553,0.258042696,0.161717765
1392,120.3768,22.94617,0.161480671,0.203343029,0.221979953,0.181929183,0.244153724,0.132307966
1393,120.37689,22.95517,0.238380141,0.25953773,0.307859669,0.191947455,0.29036786,0.167835428
1394,120.37699,22.96416,0.203903775,0.215996887,0.284165961,0.341065527,0.241744791,0.163757417
1395,120.37708,22.97315,0.171973902,0.214444475,0.201369338,0.242037918,0.211044572,0.212331727
1396,120.37717,22.98215,0.141992169,0.215334092,0.234432249,0.200420979,0.35089487,0.111798972
1397,120.37726,22.99114,0.149551944,0.207794739,0.289107665,0.215017789,0.278352553,0.123315309
1398,120.37736,23.00013,0.148274687,0.219988056,0.214124295,0.238186763,0.23033834,0.103174084
1399,120.37745,23.00912,0.15608734,0.231263798,0.229435834,0.222925539,0.243880207,0.12250325
1400,120.37754,23.01812,0.120230819,0.175587182,0.177235705,0.167484237,0.232974064,0.140609982
1401,120.37763,23.02711,0.154261283,0.201706971,0.218439592,0.1896485,0.172120829,0.105086213
1402,120.37773,23.0361,0.137888773,0.153978509,0.209226039,0.118077359,0.171899293,0.098249414
1403,120.37782,23.0451,0.141323098,0.163664382,0.221225823,0.183158635,0.192237309,0.126343893
1404,120.37791,23.05409,0.127622414,0.144696955,0.16711178,0.143252074,0.194702923,0.174711356
1405,120.378,23.06308,0.128265619,0.145644559,0.190975659,0.146715647,0.13688138,0.126899325
1406,120.3781,23.07208,0.150095663,0.174264019,0.215372222,0.133581565,0.144424415,0.123485585
1407,120.37819,23.08107,0.113741748,0.117332707,0.156514958,0.161073621,0.152577642,0.094909841
1408,120.37828,23.09006,0.134907126,0.153873777,0.178036762,0.188817952,0.176877274,0.109434257
1409,120.37838,23.09906,0.137725972,0.157586378,0.153670797,0.13073572,0.153885156,0.111283359
1410,120.37847,23.10805,0.124081273,0.178740916,0.134933646,0.137104102,0.131192214,0.119598801
1411,120.37856,23.11704,0.103441161,0.096118436,0.151735563,0.109406096,0.13349275,0.110031139
1412,120.37865,23.12604,0.134952185,0.130215407,0.225832005,0.117877387,0.124532738,0.087778615
